1st_flr_sf,bsmt_exposure,bsmt_qual,bsmtfin_sf_1,bsmtfin_type_1,exter_qual,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Others,exterior_1st_PreCast,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_2nd_HdBoard,exterior_2nd_MetalSd,exterior_2nd_Other,exterior_2nd_Others,exterior_2nd_PreCast,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,fence,fireplace_qu,fireplaces,foundation_Others,foundation_PConc,full_bath,garage_area,garage_cars,garage_finish,garage_type_Attchd,garage_type_Others,gr_liv_area,heating_qc,house_style_1Story,house_style_Others,id,kitchen_qual,lot_area,lot_config_Inside,lot_config_Others,lot_frontage_reg_imputed,lot_shape,mas_vnr_area,mas_vnr_type_CBlock,mas_vnr_type_None,mas_vnr_type_Others,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,ms_subclass_20,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_Others,ms_zoning_Others,ms_zoning_RL,neigh_group,open_porch_sf,overall_qual,pid,roof_style_Gable,roof_style_Others,saleprice,total_bsmt_sf,totrms_abvgrd,wood_deck_sf,year_built,year_remod_add
1670,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,690.0,3.0,2.0,1.0,0.0,1670,4.0,1.0,0.0,2318,3.0,14859,0.0,1.0,50.0,2.0,27.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,60,6.0,527108020,0.0,1.0,240000,1670.0,7,144,2006,2006
2140,3.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,894.0,3.0,3.0,1.0,0.0,2140,4.0,1.0,0.0,2100,3.0,10481,1.0,0.0,93.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,32,7.0,906378150,0.0,1.0,360000,2140.0,8,136,2006,2007
1265,4.0,3.0,633.0,5.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,3.0,4.0,1,0.0,1.0,2,502.0,2.0,2.0,1.0,0.0,1265,3.0,0.0,1.0,1213,3.0,9350,1.0,0.0,85.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,92,4.0,534403080,1.0,0.0,179900,1219.0,6,0,1965,1999
1636,1.0,3.0,152.0,3.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,3.0,4.0,1,1.0,0.0,3,0.0,0.0,0.0,0.0,1.0,3086,2.0,0.0,1.0,2046,4.0,18030,1.0,0.0,138.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,0,4.0,904101070,1.0,0.0,200500,1598.0,12,122,1946,1994
600,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,2.0,0.0,0,1.0,0.0,1,0.0,0.0,0.0,0.0,1.0,968,1.0,0.0,1.0,710,2.0,5925,1.0,0.0,50.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,2.0,902205030,1.0,0.0,37900,600.0,6,0,1910,1950
1312,2.0,5.0,250.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,471.0,2.0,1.0,1.0,0.0,1312,4.0,1.0,0.0,2268,3.0,6718,1.0,0.0,62.10008670708643,2.0,86.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,28,7.0,916455050,1.0,0.0,180500,1267.0,5,256,2001,2001
1168,1.0,5.0,820.0,6.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,2,0.0,1.0,4,820.0,4.0,3.0,0.0,1.0,2787,4.0,0.0,1.0,816,2.0,11855,1.0,0.0,80.15215157556416,3.0,23.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,0,6.0,906230010,0.0,1.0,269500,1168.0,8,312,2000,2000
847,4.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,433.0,2.0,3.0,0.0,1.0,1733,4.0,0.0,1.0,1616,3.0,12394,0.0,1.0,81.81570350579025,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,48,6.0,527105140,1.0,0.0,225000,847.0,7,100,2003,2003
720,1.0,3.0,375.0,5.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,3.0,0.0,0,1.0,0.0,1,720.0,2.0,3.0,0.0,1.0,1215,3.0,0.0,1.0,2233,3.0,7000,0.0,1.0,50.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,5.0,910200110,1.0,0.0,141000,720.0,6,0,1940,1950
1743,2.0,5.0,1015.0,6.0,4.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,927.0,3.0,2.0,1.0,0.0,1743,4.0,1.0,0.0,439,4.0,10367,1.0,0.0,87.0,2.0,284.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,45,8.0,528120030,0.0,1.0,335000,1739.0,8,168,2008,2008
1026,1.0,4.0,198.0,6.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,1,308.0,1.0,1.0,1.0,0.0,1026,4.0,1.0,0.0,260,2.0,15240,0.0,1.0,38.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,85,4.0,907200280,1.0,0.0,150000,1026.0,5,316,1977,2004
1842,4.0,5.0,1810.0,6.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,4.0,1,1.0,0.0,0,894.0,3.0,3.0,1.0,0.0,1842,3.0,1.0,0.0,2523,3.0,50271,1.0,0.0,68.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,72,8.0,533350050,1.0,0.0,385000,1842.0,5,857,1981,1987
1186,1.0,3.0,454.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,2.0,3,1.0,0.0,2,486.0,2.0,1.0,1.0,0.0,1986,2.0,0.0,1.0,627,2.0,13600,1.0,0.0,85.0,3.0,176.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,2,42,6.0,535125090,1.0,0.0,205000,768.0,7,0,1965,1990
1208,3.0,4.0,686.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,632.0,2.0,2.0,1.0,0.0,1208,4.0,1.0,0.0,251,3.0,6762,1.0,0.0,64.0,3.0,24.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,61,6.0,906380190,1.0,0.0,206000,1187.0,6,105,2006,2006
1422,3.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,626.0,2.0,2.0,1.0,0.0,1422,4.0,1.0,0.0,2163,3.0,8500,0.0,1.0,63.0,3.0,106.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,60,6.0,907414060,1.0,0.0,179600,1422.0,7,192,2004,2004
1220,1.0,2.0,836.0,2.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0.0,1,396.0,2.0,1.0,0.0,1.0,1220,2.0,1.0,0.0,2819,2.0,8877,1.0,0.0,67.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,3.0,908102330,1.0,0.0,102000,836.0,6,0,1951,1951
1126,3.0,4.0,767.0,5.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,540.0,2.0,2.0,1.0,0.0,1126,2.0,1.0,0.0,1025,4.0,15611,0.0,1.0,91.11510741446128,2.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,0,4.0,527326130,1.0,0.0,175000,1126.0,6,180,1977,1977
1384,1.0,3.0,494.0,3.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,1,896.0,2.0,1.0,1.0,0.0,1384,3.0,1.0,0.0,2592,2.0,13300,1.0,0.0,70.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,4.0,535327210,0.0,1.0,159000,1015.0,6,75,1956,2001
1127,1.0,3.0,1033.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,1.0,1,1.0,0.0,1,480.0,2.0,1.0,0.0,1.0,1127,2.0,1.0,0.0,1491,2.0,6500,1.0,0.0,65.0,3.0,84.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,5.0,908103280,0.0,1.0,135000,1127.0,6,0,1976,1976
1216,1.0,3.0,444.0,3.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0.0,2,325.0,1.0,1.0,1.0,0.0,1855,3.0,0.0,1.0,2742,2.0,9525,1.0,0.0,75.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,5.0,905452140,1.0,0.0,136900,994.0,7,182,1954,1972
1236,1.0,3.0,465.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,1,288.0,1.0,1.0,1.0,0.0,1236,2.0,1.0,0.0,2497,2.0,6993,1.0,0.0,65.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,4.0,532378160,1.0,0.0,135000,912.0,6,0,1961,1994
1268,2.0,4.0,1163.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,856.0,3.0,2.0,1.0,0.0,2365,4.0,0.0,1.0,495,3.0,9430,1.0,0.0,82.0,3.0,673.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,128,7.0,528315090,1.0,0.0,337000,1252.0,8,0,1999,1999
1512,2.0,3.0,619.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,4.0,1,1.0,0.0,2,619.0,2.0,1.0,1.0,0.0,2654,2.0,0.0,1.0,2528,3.0,11029,0.0,1.0,77.53358227497802,2.0,220.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,65,5.0,534128210,1.0,0.0,250000,1054.0,9,0,1968,1984
1236,1.0,4.0,1023.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,4.0,4.0,1,0.0,1.0,2,787.0,3.0,2.0,1.0,0.0,2340,4.0,0.0,1.0,1033,3.0,14311,0.0,1.0,87.47629871842928,2.0,402.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,180,7.0,527380240,1.0,0.0,306000,1236.0,9,192,1996,1996
1200,4.0,4.0,1200.0,6.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,3,0.0,0.0,0.0,0.0,1.0,1200,2.0,1.0,0.0,764,2.0,10800,1.0,0.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,1,0,4.0,904301070,1.0,0.0,179000,1200.0,5,120,1987,1988
703,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,540.0,2.0,1.0,0.0,1.0,1392,4.0,0.0,1.0,1165,3.0,3604,0.0,1.0,34.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,4,102,6.0,533212150,1.0,0.0,146000,689.0,5,0,2007,2007
1138,1.0,3.0,375.0,2.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,4.0,1,1.0,0.0,1,720.0,2.0,1.0,0.0,1.0,2180,3.0,0.0,1.0,2037,2.0,10320,1.0,0.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,5.0,903457040,1.0,0.0,161000,1138.0,7,0,1915,1950
1610,2.0,3.0,1200.0,5.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,3.0,2,0.0,1.0,2,480.0,2.0,2.0,1.0,0.0,1610,3.0,1.0,0.0,113,3.0,10603,1.0,0.0,76.1478973437438,2.0,28.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,68,5.0,534152050,1.0,0.0,205000,1610.0,6,168,1977,2001
1501,3.0,4.0,893.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,1,1.0,0.0,2,512.0,2.0,3.0,1.0,0.0,1501,3.0,1.0,0.0,1572,3.0,4084,1.0,0.0,42.0,2.0,340.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,0,6.0,916226030,1.0,0.0,241500,1277.0,6,240,1986,1986
1029,2.0,3.0,903.0,3.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,1,261.0,1.0,1.0,1.0,0.0,1029,3.0,1.0,0.0,2052,2.0,7943,1.0,0.0,61.0,3.0,192.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,3.0,905101200,1.0,0.0,118500,1029.0,5,64,1961,1961
1352,3.0,3.0,300.0,4.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,288.0,1.0,1.0,0.0,1.0,1352,4.0,0.0,1.0,2702,3.0,6930,1.0,0.0,92.0,2.0,120.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,4,0,4.0,904101040,0.0,1.0,130000,1062.0,6,168,1958,1958
1072,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,2,1.0,0.0,1,379.0,2.0,1.0,0.0,1.0,1072,4.0,1.0,0.0,1981,2.0,7200,1.0,0.0,60.0,3.0,279.0,0,0.0,1.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0,0,4.0,902128160,1.0,0.0,130000,808.0,5,0,1940,1950
1850,1.0,5.0,1206.0,6.0,4.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,736.0,3.0,2.0,1.0,0.0,2698,4.0,0.0,1.0,2335,4.0,16052,0.0,1.0,82.0,2.0,734.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,0,9.0,527214060,0.0,1.0,535000,1850.0,11,250,2006,2006
912,1.0,3.0,140.0,2.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,1.0,0.0,1,252.0,1.0,1.0,1.0,0.0,912,3.0,1.0,0.0,563,2.0,7150,1.0,0.0,65.0,3.0,60.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,4.0,532378180,1.0,0.0,123000,912.0,6,0,1962,1962
1152,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,2,0.0,0.0,0.0,0.0,1.0,1152,2.0,1.0,0.0,1502,2.0,6012,0.0,1.0,65.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,1,0,3.0,908201110,1.0,0.0,82000,0.0,6,0,1955,1955
730,1.0,3.0,116.0,4.0,2.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0,1.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,1,288.0,1.0,1.0,0.0,1.0,1450,4.0,0.0,1.0,1310,2.0,5350,0.0,1.0,53.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,1.0,0.0,0,192,6.0,902300260,1.0,0.0,132000,624.0,7,0,1920,1965
1073,1.0,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,1,326.0,1.0,1.0,0.0,1.0,1073,4.0,1.0,0.0,2598,2.0,5400,0.0,1.0,60.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,1.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,0,0,4.0,535376100,1.0,0.0,108480,1073.0,4,0,1921,1968
1458,1.0,3.0,194.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,3.0,3.0,1,1.0,0.0,1,512.0,2.0,1.0,1.0,0.0,1458,2.0,1.0,0.0,2715,2.0,9535,1.0,0.0,72.55768268588177,2.0,450.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,1,0,4.0,905107220,1.0,0.0,165000,1176.0,7,284,1967,1967
1486,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,566.0,2.0,2.0,1.0,0.0,1486,4.0,1.0,0.0,1810,3.0,7441,1.0,0.0,65.0,2.0,170.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,32,6.0,531376060,1.0,0.0,181000,1461.0,7,0,2006,2006
904,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,2,384.0,1.0,1.0,1.0,0.0,1774,2.0,0.0,1.0,778,2.0,15400,1.0,0.0,88.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,1,40,4.0,905200260,0.0,1.0,165000,552.0,8,290,1961,1961
864,3.0,3.0,476.0,4.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1.0,0.0,2,275.0,1.0,3.0,1.0,0.0,1479,2.0,0.0,1.0,339,2.0,10544,1.0,0.0,68.0,2.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,1.0,2,0,4.0,924100050,1.0,0.0,161000,864.0,8,287,1969,1969
1504,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,510.0,2.0,3.0,1.0,0.0,1504,4.0,1.0,0.0,2460,3.0,10936,0.0,1.0,85.0,3.0,60.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,4,0,7.0,528445010,1.0,0.0,199000,1504.0,7,144,2006,2006
824,1.0,4.0,624.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,510.0,2.0,3.0,0.0,1.0,1894,4.0,0.0,1.0,320,3.0,11316,0.0,1.0,80.0,3.0,44.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,40,6.0,916455170,1.0,0.0,214900,817.0,8,0,2002,2003
1278,1.0,4.0,24.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,2,584.0,2.0,2.0,1.0,0.0,1278,4.0,1.0,0.0,2461,3.0,8640,1.0,0.0,72.0,3.0,0.0,0,1.0,0.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,4,60,7.0,528456200,1.0,0.0,198600,1278.0,5,0,2006,2006
1165,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,1,0.0,1.0,2,420.0,2.0,3.0,0.0,1.0,2263,3.0,0.0,1.0,2449,3.0,12090,0.0,1.0,93.0,3.0,650.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,4,123,7.0,528348010,0.0,1.0,258000,1141.0,10,144,1998,1998
1168,1.0,5.0,820.0,6.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,2,0.0,1.0,4,820.0,4.0,3.0,0.0,1.0,2787,4.0,0.0,1.0,817,2.0,7939,1.0,0.0,66.8340425286546,3.0,23.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,0,6.0,906230020,0.0,1.0,269500,1168.0,8,312,2000,2000
707,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,4.0,1,0.0,1.0,2,403.0,2.0,3.0,1.0,0.0,1414,4.0,0.0,1.0,1096,3.0,7750,1.0,0.0,66.12344213771944,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,1.0,0,0,0,0,0,0.0,0.0,1.0,3,35,6.0,528290090,1.0,0.0,176000,707.0,6,100,2002,2002
1302,4.0,4.0,270.0,2.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,3.0,0.0,0,1.0,0.0,2,309.0,1.0,2.0,1.0,0.0,1302,4.0,0.0,1.0,1893,3.0,9350,1.0,0.0,85.0,3.0,108.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,2,0,5.0,534403040,0.0,1.0,158000,1302.0,7,333,1964,1991
779,1.0,4.0,353.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,1,0.0,1.0,2,527.0,2.0,3.0,0.0,1.0,1419,4.0,0.0,1.0,479,3.0,7750,1.0,0.0,66.12344213771944,3.0,0.0,0,1.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,3,0,7.0,528240060,0.0,1.0,184100,408.0,7,120,2002,2002
1220,2.0,3.0,492.0,5.0,2.0,1.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,3.0,1,1.0,0.0,2,944.0,2.0,1.0,1.0,0.0,1220,2.0,1.0,0.0,1657,2.0,13001,1.0,0.0,128.0,2.0,176.0,0,0.0,1.0,0.0,0,0,0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,1.0,3,0,5.0,527357020,0.0,1.0,170000,1625.0,6,0,1971,1971
1182,1.0,3.0,454.0,5.0,2.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,3.0,1,1.0,0.0,2,501.0,2.0,3.0,0.0,1.0,1982,3.0,0.0,1.0,937,2.0,13607,1.0,0.0,85.44108305502722,2.0,242.0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1.0,0.0,1.0,4,112,5.0,909452050,1.0,0.0,208000,572.0,6,400,1986,1986
848,3.0,4.0,685.0,6.0,3.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0.0,0,0.0,1.0,1,420.0,2.0,3.0,1.0,0.0,848,4.0,1.0,0.0,879,3.0,4435,1.0,0.0,52.10726146972529,3.0,170.0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,1.0,0.0,3,0,5.0,907290210,1.0,0.0,140000,848.0,4,140,2003,2003
